GPSorRSSI, CurrentTime,GPSTime,latitude,longitude,altitude,course,speed,RcvdMsgTimeStamp,RcvdMsgGPSTime,RcvdMsgLat,RcvdMsgLon,RcvdMsgAlt,RcvdMsgType,RcvdMsgID,RcvdMsgRSSi
1, 1488231227.900,1488231224.8,53.52883517,-113.52968683,667.2,0.000,0.007,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231228.000,1488231224.8,53.52883517,-113.52968683,667.2,0.000,0.007,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231228.101,1488231225.0,53.52883517,-113.52968683,667.1,0.000,0.017,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231228.200,1488231225.0,53.52883517,-113.52968683,667.1,0.000,0.017,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231228.301,1488231225.2,53.52883517,-113.52968683,667.1,0.000,0.008,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231228.400,1488231225.4,53.52883517,-113.52968683,667.1,0.000,0.010,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231228.500,1488231225.4,53.52883517,-113.52968683,667.1,0.000,0.010,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231228.601,1488231225.4,53.52883517,-113.52968683,667.1,0.000,0.010,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231228.701,1488231225.6,53.52883500,-113.52968683,667.1,0.000,0.006,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231228.800,1488231225.6,53.52883500,-113.52968683,667.1,0.000,0.006,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231228.900,1488231225.8,53.52883500,-113.52968683,667.1,0.000,0.006,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231229.001,1488231225.8,53.52883500,-113.52968683,667.1,0.000,0.006,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231229.101,1488231226.0,53.52883500,-113.52968683,667.0,0.000,0.019,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231229.201,1488231226.0,53.52883500,-113.52968683,667.0,0.000,0.019,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231229.300,1488231226.2,53.52883483,-113.52968700,667.0,0.000,0.023,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231229.400,1488231226.2,53.52883483,-113.52968700,667.0,0.000,0.023,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231229.501,1488231226.4,53.52883483,-113.52968700,667.0,0.000,0.026,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231229.600,1488231226.4,53.52883483,-113.52968700,667.0,0.000,0.026,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231229.701,1488231226.6,53.52883467,-113.52968700,667.0,0.000,0.069,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231229.800,1488231226.6,53.52883467,-113.52968700,667.0,0.000,0.069,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231229.901,1488231226.8,53.52883433,-113.52968700,666.9,149.030,0.161,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231230.001,1488231226.8,53.52883433,-113.52968700,666.9,149.030,0.161,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231230.100,1488231227.0,53.52883383,-113.52968717,666.9,169.730,0.224,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231230.200,1488231227.0,53.52883383,-113.52968717,666.9,169.730,0.224,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231230.301,1488231227.2,53.52883317,-113.52968717,666.9,174.770,0.321,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231230.401,1488231227.2,53.52883317,-113.52968717,666.9,174.770,0.321,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231230.501,1488231227.4,53.52883233,-113.52968733,666.9,177.600,0.388,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231230.600,1488231227.4,53.52883233,-113.52968733,666.9,177.600,0.388,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231230.701,1488231227.6,53.52883133,-113.52968733,666.9,179.980,0.502,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231230.800,1488231227.6,53.52883133,-113.52968733,666.9,179.980,0.502,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231230.900,1488231227.8,53.52883017,-113.52968750,666.8,181.930,0.620,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231231.001,1488231227.8,53.52883017,-113.52968750,666.8,181.930,0.620,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231231.100,1488231228.0,53.52882883,-113.52968767,666.8,182.140,0.689,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231231.200,1488231228.0,53.52882883,-113.52968767,666.8,182.140,0.689,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231231.301,1488231228.2,53.52882750,-113.52968783,666.8,181.790,0.757,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231231.400,1488231228.2,53.52882750,-113.52968783,666.8,181.790,0.757,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231231.500,1488231228.4,53.52882583,-113.52968800,666.8,182.230,0.852,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231231.601,1488231228.4,53.52882583,-113.52968800,666.8,182.230,0.852,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
